TIME,WBHP:A-1H,WBHP:A-2AH,WBHP:A-3H,WBHP:A-5H,WBHP:N-1,WBHP:N-3,WBHP:N-4,WGIR:A-1H,WGIR:A-2AH,WGIR:A-3H,WGIR:A-5H,WGIR:N-1,WGIR:N-3,WGIR:N-4,WGOR:A-1H,WGOR:A-2AH,WGOR:A-3H,WGOR:A-5H,WGOR:N-1,WGOR:N-3,WGOR:N-4,WGPT:A-1H,WGPT:A-2AH,WGPT:A-3H,WGPT:A-5H,WGPT:N-1,WGPT:N-3,WGPT:N-4,WGPR:A-1H,WGPR:A-2AH,WGPR:A-3H,WGPR:A-5H,WGPR:N-1,WGPR:N-3,WGPR:N-4,WOPT:A-1H,WOPT:A-2AH,WOPT:A-3H,WOPT:A-5H,WOPT:N-1,WOPT:N-3,WOPT:N-4,WOPR:A-1H,WOPR:A-2AH,WOPR:A-3H,WOPR:A-5H,WOPR:N-1,WOPR:N-3,WOPR:N-4,WPI1:A-1H,WPI1:A-2AH,WPI1:A-3H,WPI1:A-5H,WPI1:N-1,WPI1:N-3,WPI1:N-4,WWCT:A-1H,WWCT:A-2AH,WWCT:A-3H,WWCT:A-5H,WWCT:N-1,WWCT:N-3,WWCT:N-4,
0.00,306.368,304.148,309.323,304.799,306.653,310.717,305.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31.00,262.159,271.88,308.605,290.347,298.81,300.423,300.049,0,0,0,0,0,0,0,100.688,101.324,0,0,92.7336,94.442,90.2683,9.38956e+06,4.70876e+06,0,0,5.75968e+06,5.85491e+06,5.59893e+06,302064,151986,0,0,185467,188884,180537,93000,46500,0,0,62000,62000,62000,3000,1500,0,0,2000,2000,2000,253.16,148.963,0,0,1178.59,1338.64,1934.68,3.85469e-05,4.34596e-05,0,0,1.15859e-05,1.86564e-05,9.851e-06,
59.00,251.937,261.535,307.834,279.967,296.717,297.656,298.254,0,0,0,0,0,0,0,100.163,101.416,0,0,92.4126,94.2212,90.0954,1.78226e+07,8.96676e+06,0,0,1.09419e+07,1.11369e+07,1.06486e+07,300488,152124,0,0,184825,188442,180191,177000,88500,0,0,118000,118000,118000,3000,1500,0,0,2000,2000,2000,255.058,150.229,0,0,1179.27,1340.13,1936.43,5.22538e-05,6.88193e-05,0,0,1.62496e-05,2.69408e-05,1.39776e-05,
62.00,251.004,260.575,307.746,278.985,296.515,297.393,298.069,0,0,0,0,0,0,0,101.809,101.423,0,0,92.3828,94.1941,90.0785,1.87389e+07,9.42316e+06,0,0,1.14962e+07,1.1702e+07,1.11891e+07,305428,152135,0,0,184766,188388,180157,186000,93000,0,0,124000,124000,124000,3000,1500,0,0,2000,2000,2000,254.479,150.343,0,0,1179.36,1340.23,1936.63,5.37292e-05,7.13955e-05,0,0,1.67805e-05,2.78034e-05,1.44009e-05,
90.00,243.274,252.677,306.889,270.9,294.669,295.131,296.391,0,0,0,0,0,0,0,103.859,101.739,0,0,92.167,93.9434,89.919,2.7411e+07,1.36857e+07,0,0,1.66622e+07,1.69686e+07,1.62282e+07,311576,152608,0,0,184334,187887,179838,270000,135000,0,0,180000,180000,180000,3000,1500,0,0,2000,2000,2000,252.902,151.131,0,0,1180.26,1340.98,1938.33,6.62383e-05,9.31129e-05,0,0,2.18436e-05,3.46261e-05,1.86309e-05,
107.00,239.05,248.62,306.34,266.804,293.592,293.92,295.413,0,0,0,0,0,0,0,107.101,103.48,0,0,92.0666,93.8042,89.8464,3.2793e+07,1.6298e+07,0,0,1.97937e+07,2.01597e+07,1.92839e+07,321303,155220,0,0,184133,187608,179693,321000,160500,0,0,214000,214000,214000,3000,1500,0,0,2000,2000,2000,250.367,150.66,0,0,1180.85,1341.32,1939.44,7.42394e-05,0.000105244,0,0,2.58027e-05,3.86785e-05,2.13644e-05,
121.00,235.876,245.51,305.876,263.743,292.743,293.001,294.645,0,0,0,0,0,0,0,107.972,105.962,0,0,91.9947,93.6969,89.7973,3.73235e+07,1.85064e+07,0,0,2.23702e+07,2.27842e+07,2.17986e+07,323917,158944,0,0,183989,187394,179595,363000,181500,0,0,242000,242000,242000,3000,1500,0,0,2000,2000,2000,248.858,149.612,0,0,1181.2,1341.55,1940.36,8.03655e-05,0.000115041,0,0,3.11742e-05,4.20121e-05,2.36519e-05,
135.00,232.964,242.625,305.407,260.947,291.929,292.145,293.919,0,0,0,0,0,0,0,108.658,108.332,0,0,91.9291,93.5971,89.7564,4.18714e+07,2.07666e+07,0,0,2.49448e+07,2.54058e+07,2.43122e+07,325973,162498,0,0,183858,187194,179513,405000,202500,0,0,270000,270000,270000,3000,1500,0,0,2000,2000,2000,247.523,148.507,0,0,1181.25,1341.76,1941.28,8.61064e-05,0.000124717,0,0,4.15289e-05,4.51814e-05,2.57687e-05,
136.00,232.767,242.435,305.373,260.757,291.871,292.086,293.868,0,0,0,0,0,0,0,108.679,108.476,0,0,91.9242,93.5901,89.7533,4.21974e+07,2.09293e+07,0,0,2.51286e+07,2.5593e+07,2.44917e+07,326036,162714,0,0,183848,187180,179507,408000,204000,0,0,272000,272000,272000,3000,1500,0,0,2000,2000,2000,247.449,148.43,0,0,1181.27,1341.77,1941.36,8.64987e-05,0.000125387,0,0,4.24924e-05,4.54023e-05,2.58864e-05,
151.00,229.897,239.557,304.865,258,291.02,291.227,293.129,0,0,0,0,0,0,0,109.567,111.25,0,0,91.8588,93.4905,89.7176,4.71123e+07,2.34066e+07,0,0,2.78851e+07,2.83988e+07,2.71836e+07,328702,166874,0,0,183718,186981,179435,453000,226500,0,0,302000,302000,302000,3000,1500,0,0,2000,2000,2000,246.072,147.222,0,0,1180.54,1341.98,1942.32,9.23569e-05,0.000135246,0,0,6.59498e-05,4.85884e-05,2.80483e-05,
175.00,225.668,235.337,304.072,253.987,289.682,289.95,292.003,0,0,0,0,0,0,0,111.263,116.078,0,0,91.7618,93.3456,89.6654,5.50722e+07,2.75152e+07,0,0,3.22915e+07,3.28821e+07,3.14885e+07,333790,174118,0,0,183524,186691,179331,525000,262500,0,0,350000,350000,350000,3000,1500,0,0,2000,2000,2000,243.963,145.338,0,0,1175.99,1342.32,1943.81,0.000101389,0.00015006,0,0,0.000160525,5.33057e-05,3.13211e-05,
182.00,224.501,234.207,303.847,252.92,289.298,289.597,291.683,0,0,0,0,0,0,0,112.457,117.489,0,0,91.7365,93.3063,89.6524,5.7428e+07,2.87451e+07,0,0,3.35759e+07,3.41885e+07,3.27437e+07,337371,176233,0,0,183473,186613,179305,546000,273000,0,0,364000,364000,364000,3000,1500,0,0,2000,2000,2000,243.186,144.817,0,0,1173.4,1342.42,1944.24,0.000104016,0.000154082,0,0,0.000209684,5.46126e-05,3.23167e-05,
212.00,219.74,229.673,302.89,248.626,287.683,288.159,290.332,0,0,0,0,0,0,0,117.674,123.836,0,0,91.6431,93.1529,89.5864,6.78072e+07,3.41973e+07,0,0,3.90767e+07,3.97814e+07,3.81205e+07,353022,185754,0,0,183286,186306,179173,636000,318000,0,0,424000,424000,424000,3000,1500,0,0,2000,2000,2000,239.945,142.65,0,0,1154.95,1342.86,1946.02,0.000115158,0.000170479,0,0,0.00129198,5.99505e-05,3.62887e-05,
234.00,216.468,226.602,302.213,245.711,286.53,287.163,289.354,0,0,0,0,0,0,0,121.198,129.401,0,0,91.5841,93.0521,89.5416,7.572e+07,3.83924e+07,0,0,4.31074e+07,4.38775e+07,4.20611e+07,363595,194102,0,0,183168,186104,179083,702000,351000,0,0,468000,468000,468000,3000,1500,0,0,2000,2000,2000,237.733,141.001,0,0,1137.1,1343.2,1947.3,0.000123173,0.000182052,0,0,0.00335405,6.36555e-05,3.93158e-05,
243.00,215.187,225.378,301.947,244.555,286.067,286.767,288.958,0,0,0,0,0,0,0,122.242,132.324,0,0,91.5601,93.0133,89.5234,7.90139e+07,4.0168e+07,0,0,4.47556e+07,4.55519e+07,4.36726e+07,366726,198486,0,0,183120,186027,179047,729000,364500,0,0,486000,486000,486000,3000,1500,0,0,2000,2000,2000,236.942,140.24,0,0,1130.12,1343.35,1947.81,0.000126357,0.000186856,0,0,0.00443109,6.51303e-05,4.05554e-05,
274.00,210.899,221.311,301.082,240.682,284.49,285.449,287.618,0,0,0,0,0,0,0,126.094,142.548,0,0,91.4734,92.8886,89.4457,9.0582e+07,4.65924e+07,0,0,5.04293e+07,5.13142e+07,4.92207e+07,378283,213822,0,0,182947,185777,178891,822000,411000,0,0,548000,548000,548000,3000,1500,0,0,2000,2000,2000,234.185,137.948,0,0,1110.33,1343.85,1949.26,0.000137361,0.000202906,0,0,0.0084182,7.00557e-05,4.6432e-05,
294.00,208.212,218.77,300.552,238.234,283.51,284.633,286.756,0,0,0,0,0,0,0,128.74,148.605,0,0,91.4234,92.8133,89.4168,9.82439e+07,5.0984e+07,0,0,5.40871e+07,5.50278e+07,5.27979e+07,386220,222908,0,0,182847,185627,178834,882000,441000,0,0,588000,588000,588000,3000,1500,0,0,2000,2000,2000,232.387,136.838,0,0,1102.17,1344.18,1950.65,0.000144471,0.000212742,0,0,0.0106952,7.31739e-05,4.7614e-05,
304.00,206.887,217.509,300.297,237.022,283.027,284.233,286.333,0,0,0,0,0,0,0,130.002,151.889,0,0,91.3973,92.7769,89.3955,1.02134e+08,5.32496e+07,0,0,5.59151e+07,5.68836e+07,5.45859e+07,390007,227833,0,0,182795,185554,178791,912000,456000,0,0,608000,608000,608000,3000,1500,0,0,2000,2000,2000,231.516,136.27,0,0,1098.91,1344.33,1951.16,0.000148008,0.000217726,0,0,0.0116555,7.47358e-05,4.90631e-05,
335.00,202.811,213.606,299.528,233.286,281.563,283.027,285.049,0,0,0,0,0,0,0,133.923,164.258,0,0,91.3188,92.6676,89.3328,1.14437e+08,6.06294e+07,0,0,6.1579e+07,6.26318e+07,6.01261e+07,401770,246387,0,0,182638,185335,178666,1.005e+06,502500,0,0,670000,670000,670000,3000,1500,0,0,2000,2000,2000,228.856,134.311,0,0,1090.83,1344.81,1952.72,0.000159012,0.000233855,0,0,0.0142943,7.95657e-05,5.34473e-05,
349.00,200.987,211.806,299.195,231.602,280.914,282.496,284.486,0,0,0,0,0,0,0,135.409,171.144,0,0,91.2827,92.6193,89.3069,1.20104e+08,6.41748e+07,0,0,6.41352e+07,6.52256e+07,6.2627e+07,406227,256716,0,0,182566,185239,178614,1.047e+06,523500,0,0,698000,698000,698000,3000,1500,0,0,2000,2000,2000,227.737,133.175,0,0,1088.17,1345.02,1953.4,0.000163963,0.000241841,0,0,0.015325,8.17293e-05,5.54424e-05,
360.00,199.558,210.388,298.935,230.274,280.407,282.082,284.049,0,0,0,0,0,0,0,136.431,176.634,0,0,91.255,92.5817,89.2894,1.24596e+08,6.70598e+07,0,0,6.6143e+07,6.72627e+07,6.45915e+07,409292,264951,0,0,182510,185163,178579,1.08e+06,540000,0,0,720000,720000,720000,3000,1500,0,0,2000,2000,2000,226.906,132.247,0,0,1086.22,1345.18,1953.95,0.000167831,0.000248334,0,0,0.016086,8.34069e-05,5.69258e-05,
365.00,198.91,209.728,298.819,229.669,280.178,281.896,283.852,0,0,0,0,0,0,0,136.85,179.211,0,0,91.2424,92.5647,89.2814,1.26649e+08,6.84038e+07,0,0,6.70554e+07,6.81883e+07,6.54843e+07,410550,268816,0,0,182485,185129,178563,1.095e+06,547500,0,0,730000,730000,730000,3000,1500,0,0,2000,2000,2000,226.535,131.814,0,0,1085.3,1345.25,1954.17,0.000169586,0.000251358,0,0,0.0164325,8.41711e-05,5.77219e-05,
372.00,198.003,208.82,298.656,228.819,279.858,281.636,283.58,0,0,0,0,0,0,0,137.395,182.723,0,0,91.225,92.541,89.2703,1.29531e+08,7.03133e+07,0,0,6.83326e+07,6.9484e+07,6.67341e+07,412185,274085,0,0,182450,185082,178541,1.116e+06,558000,0,0,744000,744000,744000,3000,1500,0,0,2000,2000,2000,226.035,131.218,0,0,1084.09,1345.35,1954.55,0.00017204,0.000255614,0,0,0.0169067,8.52246e-05,5.84119e-05,
396.00,194.904,205.641,298.1,225.876,278.774,280.756,282.659,0,0,0,0,0,0,0,138.684,196.476,0,0,91.1674,92.4602,89.2326,1.39484e+08,7.71745e+07,0,0,7.27098e+07,7.39236e+07,7.1018e+07,416052,294715,0,0,182335,184920,178465,1.188e+06,594000,0,0,792000,792000,792000,3000,1500,0,0,2000,2000,2000,224.466,129.012,0,0,1080.02,1345.69,1955.69,0.00018036,0.000270997,0,0,0.0184904,8.87931e-05,6.15882e-05,
422.00,191.578,202.013,297.5,222.543,277.622,279.816,281.677,0,0,0,0,0,0,0,139.177,231.454,0,0,91.1069,92.3735,89.1926,1.50326e+08,8.55176e+07,0,0,7.74486e+07,7.87289e+07,7.56568e+07,417530,347181,0,0,182214,184747,178385,1.266e+06,633000,0,0,844000,844000,844000,3000,1500,0,0,2000,2000,2000,223.014,124.725,0,0,1075.96,1346.04,1956.9,0.000189159,0.000293063,0,0,0.0202288,9.25915e-05,6.49429e-05,
426.00,191.059,201.382,297.407,222.009,277.447,279.673,281.528,0,0,0,0,0,0,0,139.435,240.462,0,0,91.0976,92.3602,89.1857,1.51999e+08,8.69603e+07,0,0,7.81774e+07,7.94678e+07,7.63703e+07,418305,360693,0,0,182195,184720,178371,1.278e+06,639000,0,0,852000,852000,852000,3000,1500,0,0,2000,2000,2000,222.742,123.687,0,0,1075.37,1346.09,1957.06,0.000190546,0.000297632,0,0,0.0204954,9.31755e-05,6.56164e-05,
427.00,190.929,201.263,297.384,221.875,277.402,279.637,281.49,0,0,0,0,0,0,0,139.519,242.733,0,0,91.0954,92.3569,89.185,1.52418e+08,8.73244e+07,0,0,7.83596e+07,7.96525e+07,7.65487e+07,418557,364100,0,0,182191,184714,178370,1.281e+06,640500,0,0,854000,854000,854000,3000,1500,0,0,2000,2000,2000,222.677,123.426,0,0,1075.27,1346.11,1957.12,0.000190903,0.000298785,0,0,0.0205552,9.33195e-05,6.56804e-05,
449.00,187.948,197.637,296.876,218.837,276.449,278.855,280.669,0,0,0,0,0,0,0,141.963,294.679,0,0,91.0464,92.284,89.1509,1.61714e+08,9.63744e+07,0,0,8.23665e+07,8.37142e+07,8.0472e+07,425890,442018,0,0,182093,184568,178302,1.347e+06,673500,0,0,898000,898000,898000,3000,1500,0,0,2000,2000,2000,220.887,118.099,0,0,1072.2,1346.4,1958.1,0.000199137,0.000324934,0,0,0.0219905,9.6474e-05,6.87685e-05,
453.00,187.381,196.975,296.784,218.269,276.278,278.713,280.52,0,0,0,0,0,0,0,142.555,304.064,0,0,91.0377,92.2708,89.1464,1.63425e+08,9.81987e+07,0,0,8.30948e+07,8.44524e+07,8.11851e+07,427666,456096,0,0,182075,184542,178293,1.359e+06,679500,0,0,906000,906000,906000,3000,1500,0,0,2000,2000,2000,220.519,117.199,0,0,1071.64,1346.45,1958.33,0.000200741,0.000329777,0,0,0.0222504,9.70436e-05,6.90056e-05,
456.00,186.952,196.479,296.714,217.841,276.149,278.607,280.408,0,0,0,0,0,0,0,143.051,311.355,0,0,91.0311,92.2609,89.141,1.64712e+08,9.95998e+07,0,0,8.3641e+07,8.5006e+07,8.172e+07,429153,467032,0,0,182062,184522,178282,1.368e+06,684000,0,0,912000,912000,912000,3000,1500,0,0,2000,2000,2000,220.228,116.518,0,0,1071.22,1346.49,1958.44,0.000201972,0.000333488,0,0,0.0224453,9.7474e-05,6.95772e-05,
486.00,182.388,191.359,296.009,213.394,274.873,277.556,279.299,0,0,0,0,0,0,0,148.585,386.133,0,0,90.9676,92.1627,89.0974,1.77868e+08,1.1559e+08,0,0,8.91006e+07,9.05382e+07,8.70669e+07,445754,579200,0,0,181935,184325,178195,1.458e+06,729000,0,0,972000,972000,972000,3000,1500,0,0,2000,2000,2000,216.773,111.672,0,0,1067.1,1346.88,1959.82,0.000215273,0.000367776,0,0,0.0243536,0.000101749,7.34073e-05,
487.00,182.231,191.216,295.985,213.242,274.831,277.521,279.262,0,0,0,0,0,0,0,148.753,388.647,0,0,90.9659,92.1595,89.0974,1.78315e+08,1.16173e+08,0,0,8.92825e+07,9.07225e+07,8.72451e+07,446258,582971,0,0,181932,184319,178195,1.461e+06,730500,0,0,974000,974000,974000,3000,1500,0,0,2000,2000,2000,216.666,111.516,0,0,1067.04,1346.89,1959.88,0.000215742,0.000368951,0,0,0.0244066,0.000101889,7.34537e-05,
513.00,177.885,186.487,295.357,209.153,273.747,276.622,278.31,0,0,0,0,0,0,0,155.017,452.799,0,0,90.9151,92.0755,89.0576,1.90194e+08,1.32804e+08,0,0,9.40112e+07,9.55122e+07,9.18769e+07,465050,679199,0,0,181830,184151,178115,1.539e+06,769500,0,0,1.026e+06,1.026e+06,1.026e+06,3000,1500,0,0,2000,2000,2000,213.056,107.604,0,0,1063.54,1347.22,1961,0.000228857,0.000401161,0,0,0.0260305,0.000105556,7.71397e-05,
517.00,177.186,185.74,295.259,208.506,273.583,276.484,278.164,0,0,0,0,0,0,0,156.12,462.504,0,0,90.9079,92.0626,89.0523,1.92068e+08,1.35579e+08,0,0,9.47384e+07,9.62487e+07,9.25894e+07,468360,693755,0,0,181816,184125,178105,1.551e+06,775500,0,0,1.034e+06,1.034e+06,1.034e+06,3000,1500,0,0,2000,2000,2000,212.48,107.013,0,0,1063.09,1347.27,1961.19,0.000230999,0.000406361,0,0,0.0262587,0.000106119,7.75963e-05,
548.00,171.562,179.714,294.475,203.318,272.337,275.428,277.043,0,0,0,0,0,0,0,163.819,539.036,0,0,90.8559,91.9644,89.0061,2.07009e+08,1.59133e+08,0,0,1.00373e+08,1.01953e+08,9.8109e+07,491458,808554,0,0,181712,183929,178012,1.644e+06,822000,0,0,1.096e+06,1.096e+06,1.096e+06,3000,1500,0,0,2000,2000,2000,208.127,102.387,0,0,1060.47,1347.66,1962.5,0.000248149,0.000449489,0,0,0.0278817,0.000110443,8.18931e-05,
578.00,165.902,173.605,293.684,198.086,271.16,274.423,275.974,0,0,0,0,0,0,0,169.625,611.704,0,0,90.8085,91.8714,88.9645,2.22085e+08,1.85289e+08,0,0,1.05823e+08,1.07468e+08,1.03448e+08,508874,917555,0,0,181617,183743,177929,1.734e+06,867000,0,0,1.156e+06,1.156e+06,1.156e+06,3000,1500,0,0,2000,2000,2000,204.776,98.2659,0,0,1058.57,1348.03,1963.76,0.000264857,0.000493896,0,0,0.0293006,0.000114703,8.62003e-05,
609.00,159.865,167.059,292.833,192.438,269.957,273.4,274.9,0,0,0,0,0,0,0,174.366,693.832,0,0,90.7619,91.7778,88.9267,2.38106e+08,2.15906e+08,0,0,1.11451e+08,1.1316e+08,1.08962e+08,523098,1.04075e+06,0,0,181524,183556,177853,1.827e+06,913500,0,0,1.218e+06,1.218e+06,1.218e+06,3000,1500,0,0,2000,2000,2000,201.379,94.263,0,0,1056.78,1348.39,1965.05,0.000282967,0.000543026,0,0,0.0306722,0.000119277,9.05556e-05,
624.00,156.849,163.744,292.406,189.579,269.382,272.912,274.394,0,0,0,0,0,0,0,176.528,736.408,0,0,90.7404,91.7334,88.9109,2.46014e+08,2.32153e+08,0,0,1.14173e+08,1.15913e+08,1.1163e+08,529583,1.10461e+06,0,0,181481,183467,177822,1.872e+06,936000,0,0,1.248e+06,1.248e+06,1.248e+06,3000,1500,0,0,2000,2000,2000,199.677,92.378,0,0,1055.96,1348.56,1965.67,0.0002922,0.000568492,0,0,0.0313023,0.000121536,9.25544e-05,
625.00,156.65,163.538,292.378,189.389,269.344,272.88,274.361,0,0,0,0,0,0,0,176.738,739.267,0,0,90.7399,91.7305,88.9095,2.46544e+08,2.33262e+08,0,0,1.14355e+08,1.16096e+08,1.11808e+08,530215,1.1089e+06,0,0,181480,183461,177819,1.875e+06,937500,0,0,1.25e+06,1.25e+06,1.25e+06,3000,1500,0,0,2000,2000,2000,199.559,92.2521,0,0,1056,1348.57,1965.68,0.000292893,0.000570232,0,0,0.031324,0.000121685,9.29046e-05,
640.00,153.53,160.125,291.943,186.46,268.774,272.396,273.865,0,0,0,0,0,0,0,179.593,782.551,0,0,90.7185,91.6868,88.8946,2.54578e+08,2.50508e+08,0,0,1.17077e+08,1.18847e+08,1.14475e+08,538778,1.17383e+06,0,0,181437,183374,177789,1.92e+06,960000,0,0,1.28e+06,1.28e+06,1.28e+06,3000,1500,0,0,2000,2000,2000,197.627,90.389,0,0,1055.14,1348.75,1966.3,0.000303078,0.000596982,0,0,0.031956,0.000123924,9.47359e-05,
647.00,152.05,158.506,291.738,185.069,268.51,272.171,273.637,0,0,0,0,0,0,0,180.802,802.885,0,0,90.7091,91.6666,88.8878,2.58369e+08,2.58885e+08,0,0,1.18347e+08,1.20131e+08,1.15719e+08,542407,1.20433e+06,0,0,181418,183333,177776,1.941e+06,970500,0,0,1.294e+06,1.294e+06,1.294e+06,3000,1500,0,0,2000,2000,2000,196.715,89.5318,0,0,1054.78,1348.83,1966.58,0.000307947,0.000609866,0,0,0.0322444,0.000124961,9.56908e-05,
670.00,147.032,153.031,291.052,180.386,267.651,271.438,272.895,0,0,0,0,0,0,0,184.983,869.973,0,0,90.6786,91.6018,88.8664,2.71009e+08,2.87974e+08,0,0,1.22518e+08,1.24346e+08,1.19807e+08,554950,1.30496e+06,0,0,181357,183204,177733,2.01e+06,1.005e+06,0,0,1.34e+06,1.34e+06,1.34e+06,3000,1500,0,0,2000,2000,2000,193.498,86.7284,0,0,1053.6,1349.1,1967.5,0.000324925,0.0006544,0,0,0.0331754,0.000128344,9.86603e-05,
677.00,145.462,151.334,290.841,178.928,267.393,271.216,272.672,0,0,0,0,0,0,0,186.189,890.461,0,0,90.6696,91.5824,88.8582,2.74912e+08,2.9727e+08,0,0,1.23788e+08,1.25628e+08,1.21051e+08,558566,1.33569e+06,0,0,181339,183165,177716,2.031e+06,1.0155e+06,0,0,1.354e+06,1.354e+06,1.354e+06,3000,1500,0,0,2000,2000,2000,192.496,85.9187,0,0,1053.23,1349.18,1967.71,0.000330341,0.000668314,0,0,0.0334609,0.000129365,0.000100026,
701.00,139.904,145.308,290.103,173.801,266.516,270.459,271.908,0,0,0,0,0,0,0,191.061,960.154,0,0,90.6388,91.5176,88.839,2.88522e+08,3.30834e+08,0,0,1.28139e+08,1.30022e+08,1.25316e+08,573184,1.44023e+06,0,0,181278,183035,177678,2.103e+06,1.0515e+06,0,0,1.402e+06,1.402e+06,1.402e+06,3000,1500,0,0,2000,2000,2000,188.883,83.0177,0,0,1051.91,1349.48,1968.77,0.000349986,0.000719627,0,0,0.0344406,0.000132845,0.00010249,
731.00,132.603,137.417,289.158,167.15,265.437,269.522,270.96,0,0,0,0,0,0,0,197.501,1043.49,0,0,90.6,91.4403,88.8091,3.0607e+08,3.76229e+08,0,0,1.33576e+08,1.3551e+08,1.30645e+08,592504,1.56523e+06,0,0,181200,182881,177618,2.193e+06,1.0965e+06,0,0,1.462e+06,1.462e+06,1.462e+06,3000,1500,0,0,2000,2000,2000,184.208,79.4407,0,0,1050.22,1349.87,1969.88,0.000376794,0.000789888,0,0,0.0356842,0.000137154,0.000106674,
762.00,124.665,128.858,288.156,159.951,264.334,268.564,269.98,0,0,0,0,0,0,0,203.772,1127.43,0,0,90.5612,91.3648,88.7817,3.24823e+08,4.26989e+08,0,0,1.39192e+08,1.41177e+08,1.3615e+08,611316,1.69114e+06,0,0,181122,182730,177563,2.286e+06,1.143e+06,0,0,1.524e+06,1.524e+06,1.524e+06,3000,1500,0,0,2000,2000,2000,179.257,75.7971,0,0,1048.47,1350.29,1971.11,0.000407392,0.000870658,0,0,0.0369638,0.00014157,0.000110602,
793.00,116.486,119.9,287.125,152.473,263.252,267.615,269.003,0,0,0,0,0,0,0,207.585,1213.09,0,0,90.5253,91.2942,88.7554,3.43988e+08,4.81716e+08,0,0,1.44805e+08,1.46839e+08,1.41654e+08,622756,1.81964e+06,0,0,181051,182588,177511,2.379e+06,1.1895e+06,0,0,1.586e+06,1.586e+06,1.586e+06,3000,1500,0,0,2000,2000,2000,174.193,72.2653,0,0,1046.89,1350.74,1972.32,0.000440509,0.000960424,0,0,0.0381057,0.000145976,0.000114792,
821.00,108.804,111.424,286.166,145.521,262.292,266.764,268.121,0,0,0,0,0,0,0,210.48,1288.97,0,0,90.4957,91.2344,88.7326,3.61561e+08,5.34536e+08,0,0,1.49874e+08,1.51949e+08,1.46623e+08,631439,1.93346e+06,0,0,180991,182469,177465,2.463e+06,1.2315e+06,0,0,1.642e+06,1.642e+06,1.642e+06,3000,1500,0,0,2000,2000,2000,169.427,68.8976,0,0,1046.18,1351.16,1973.42,0.000473334,0.00105478,0,0,0.0388474,0.000149961,0.000118571,
852.00,99.9984,101.637,285.076,137.593,261.243,265.831,267.147,0,0,0,0,0,0,0,212.958,1364.36,0,0,90.4648,91.1727,88.7058,3.81292e+08,5.96514e+08,0,0,1.55483e+08,1.57604e+08,1.52124e+08,638875,2.04654e+06,0,0,180930,182345,177412,2.556e+06,1.278e+06,0,0,1.704e+06,1.704e+06,1.704e+06,3000,1500,0,0,2000,2000,2000,164.066,65.2354,0,0,1045.7,1351.64,1974.59,0.000513042,0.00117197,0,0,0.039547,0.00015439,0.000122885,
882.00,91.2265,91.7842,283.992,129.64,260.235,264.936,266.212,0,0,0,0,0,0,0,214.347,1428.28,0,0,90.4364,91.1174,88.6797,4.00546e+08,6.5962e+08,0,0,1.6091e+08,1.63072e+08,1.57445e+08,643041,2.14241e+06,0,0,180873,182235,177359,2.646e+06,1.323e+06,0,0,1.764e+06,1.764e+06,1.764e+06,3000,1500,0,0,2000,2000,2000,158.8,61.8555,0,0,1045.24,1352.13,1975.7,0.000554816,0.00129829,0,0,0.0402159,0.000158697,0.000127272,
913.00,81.9198,81.3054,282.841,121.27,259.202,264.021,265.258,0,0,0,0,0,0,0,213.982,1482.2,0,0,90.4091,91.0648,88.6524,4.20476e+08,7.27528e+08,0,0,1.66516e+08,1.6872e+08,1.62943e+08,641945,2.2233e+06,0,0,180818,182130,177305,2.739e+06,1.3695e+06,0,0,1.826e+06,1.826e+06,1.826e+06,3000,1500,0,0,2000,2000,2000,153.071,58.4461,0,0,1044.81,1352.63,1976.82,0.000602372,0.00144428,0,0,0.0408968,0.000163318,0.000131762,
943.00,72.6822,70.9099,281.688,113.159,258.212,263.147,264.349,0,0,0,0,0,0,0,212.698,1518.84,0,0,90.3844,91.0181,88.6305,4.3968e+08,7.95269e+08,0,0,1.7194e+08,1.74182e+08,1.68261e+08,638093,2.27826e+06,0,0,180769,182036,177261,2.829e+06,1.4145e+06,0,0,1.886e+06,1.886e+06,1.886e+06,3000,1500,0,0,2000,2000,2000,147.406,55.1524,0,0,1044.35,1353.12,1977.94,0.000652557,0.00160547,0,0,0.0415824,0.000167988,0.000136049,
974.00,63.1128,60.1002,280.461,104.79,257.203,262.255,263.425,0,0,0,0,0,0,0,209.648,1537.53,0,0,90.3599,90.9741,88.6099,4.59309e+08,8.66445e+08,0,0,1.77543e+08,1.79823e+08,1.73755e+08,628944,2.30629e+06,0,0,180720,181948,177220,2.922e+06,1.461e+06,0,0,1.948e+06,1.948e+06,1.948e+06,3000,1500,0,0,2000,2000,2000,141.651,52.0687,0,0,1043.72,1353.61,1979.08,0.00071019,0.00178216,0,0,0.0423927,0.000172998,0.000140355,
