TIME,WBHP:A-35,WBHP:A-17,WBHP:A-13,WBHP:A-39A,WBHP:A-2AH,WBHP:A-5H,WBHP:A-10,WBHP:A-38,WBHP:A-1H,WGIR:A-35,WGIR:A-17,WGIR:A-13,WGIR:A-39A,WGIR:A-2AH,WGIR:A-5H,WGIR:A-10,WGIR:A-38,WGIR:A-1H,WGOR:A-35,WGOR:A-17,WGOR:A-13,WGOR:A-39A,WGOR:A-2AH,WGOR:A-5H,WGOR:A-10,WGOR:A-38,WGOR:A-1H,WGPT:A-35,WGPT:A-17,WGPT:A-13,WGPT:A-39A,WGPT:A-2AH,WGPT:A-5H,WGPT:A-10,WGPT:A-38,WGPT:A-1H,WGPR:A-35,WGPR:A-17,WGPR:A-13,WGPR:A-39A,WGPR:A-2AH,WGPR:A-5H,WGPR:A-10,WGPR:A-38,WGPR:A-1H,WOPT:A-35,WOPT:A-17,WOPT:A-13,WOPT:A-39A,WOPT:A-2AH,WOPT:A-5H,WOPT:A-10,WOPT:A-38,WOPT:A-1H,WOPR:A-35,WOPR:A-17,WOPR:A-13,WOPR:A-39A,WOPR:A-2AH,WOPR:A-5H,WOPR:A-10,WOPR:A-38,WOPR:A-1H,WPI1:A-35,WPI1:A-17,WPI1:A-13,WPI1:A-39A,WPI1:A-2AH,WPI1:A-5H,WPI1:A-10,WPI1:A-38,WPI1:A-1H,WWCT:A-35,WWCT:A-17,WWCT:A-13,WWCT:A-39A,WWCT:A-2AH,WWCT:A-5H,WWCT:A-10,WWCT:A-38,WWCT:A-1H,
4900.00,300.237,0,0,204.143,0,0,0,323.393,0,0,0,0,0,0,0,0,0,0,0,0,0,101.119,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.77177e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,40301.9,0,0,0,0,0,560917,1.00361e+06,127379,1.73588e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,398.558,0,0,0,0,0,173.135,0,0,9.26566,0,0,0,14442.4,0,0,0,0,0.785051,0,0,0,0,0,
4931.00,293.812,0,0,191.919,0,0,0,363.254,0,0,0,0,0,0,0,0,0,0,0,0,0,98.4449,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.78729e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,49513.1,0,0,0,0,0,560917,1.00361e+06,127379,1.7514e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,502.952,0,0,0,0,0,174.262,0,0,9.40581,0,0,0,14490.2,0,0,0,0,0.777543,0,0,0,0,0,
4961.00,291.983,0,0,181.516,0,0,0,349.472,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3816,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.80401e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,54482,0,0,0,0,0,560917,1.00361e+06,127379,1.76875e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,577.253,0,0,0,0,0,176.322,0,0,9.38937,0,0,0,14654.2,0,0,0,0,0.776142,0,0,0,0,0,
4992.00,298.75,0,0,176.809,0,0,0,346.357,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4966,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.82141e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,55218.9,0,0,0,0,0,560917,1.00361e+06,127379,1.78742e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,596.983,0,0,0,0,0,179.115,0,0,9.23046,0,0,0,14765.1,0,0,0,0,0.779731,0,0,0,0,0,
5023.00,272.927,0,0,230.379,0,0,0,303.632,0,0,0,0,0,0,0,0,0,0,0,0,0,93.7707,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.82681e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,16375.8,0,0,0,0,0,560917,1.00361e+06,127379,1.79316e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,174.636,0,0,0,0,0,179.195,0,0,7.83858,0,0,0,15293.5,0,0,0,0,0.821979,0,0,0,0,0,
5053.00,286.723,0,0,211.508,0,0,0,292.471,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0579,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.83568e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,30073.4,0,0,0,0,0,560917,1.00361e+06,127379,1.80266e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,323.168,0,0,0,0,0,181.189,0,0,8.46882,0,0,0,0,0,0,0,0,0.805416,0,0,0,0,0,
5084.00,291.532,0,0,208.879,0,0,0,288.933,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6935,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.84569e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,32525.6,0,0,0,0,0,560917,1.00361e+06,127379,1.81344e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,350.894,0,0,0,0,0,183.365,0,0,8.69597,0,0,0,0,0,0,0,0,0.799902,0,0,0,0,0,
5114.00,307.195,0,0,203.581,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5511,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.85671e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,36965.8,0,0,0,0,0,560917,1.00361e+06,127379,1.82534e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,399.409,0,0,0,0,0,186.582,0,0,8.84919,0,0,0,0,0,0,0,0,0.793646,0,0,0,0,0,
5145.00,317.605,0,0,198.072,0,0,0,283.08,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5322,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.86954e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,41312.6,0,0,0,0,0,560917,1.00361e+06,127379,1.83921e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,446.467,0,0,0,0,0,189.723,0,0,8.84668,0,0,0,0,0,0,0,0,0.791295,0,0,0,0,0,
5176.00,322.241,0,0,194.138,0,0,0,281.323,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5919,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.88331e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,44063.1,0,0,0,0,0,560917,1.00361e+06,127379,1.85408e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,475.884,0,0,0,0,0,192.389,0,0,8.71482,0,0,0,0,0,0,0,0,0.793323,0,0,0,0,0,
5204.00,326.191,0,0,185.814,0,0,0,281.721,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6734,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.8973e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,49682.5,0,0,0,0,0,560917,1.00361e+06,127379,1.86919e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,536.104,0,0,0,0,0,194.598,0,0,8.6511,0,0,0,0,0,0,0,0,0.793934,0,0,0,0,0,
5235.00,325.677,0,0,191.636,0,0,0,328.284,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7803,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.91143e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,45021.4,0,0,0,0,0,560917,1.00361e+06,127379,1.88442e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,485.247,0,0,0,0,0,196.674,0,0,8.35598,0,0,0,15556.7,0,0,0,0,0.801559,0,0,0,0,0,
5265.00,315.822,0,0,174.765,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8709,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.92835e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,56367.3,0,0,0,0,0,560917,1.00361e+06,127379,1.90265e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,606.943,0,0,0,0,0,198.246,0,0,8.4705,0,0,0,15407.4,0,0,0,0,0.79748,0,0,0,0,0,
5296.00,330.236,0,0,168.297,0,0,0,301.869,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9983,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.947e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,59535.4,0,0,0,0,0,560917,1.00361e+06,127379,1.92268e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,640.177,0,0,0,0,0,200.676,0,0,8.34289,0,0,0,0,0,0,0,0,0.800091,0,0,0,0,0,
5326.00,332.536,0,0,169.985,0,0,0,295.541,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9247,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.96435e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,57278.9,0,0,0,0,0,560917,1.00361e+06,127379,1.94136e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,616.401,0,0,0,0,0,202.521,0,0,8.13265,0,0,0,0,0,0,0,0,0.805584,0,0,0,0,0,
5357.00,352.337,0,0,173.429,0,0,0,290.089,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0437,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.98157e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,55045.2,0,0,0,0,0,560917,1.00361e+06,127379,1.95988e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,591.606,0,0,0,0,0,204.534,0,0,7.93896,0,0,0,0,0,0,0,0,0.810491,0,0,0,0,0,
5388.00,346.407,0,0,194.871,0,0,0,289.122,0,0,0,0,0,0,0,0,0,0,0,0,0,93.1601,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,1.9947e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,41847.2,0,0,0,0,0,560917,1.00361e+06,127379,1.97398e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,449.196,0,0,0,0,0,206.078,0,0,7.53247,0,0,0,0,0,0,0,0,0.821475,0,0,0,0,0,
5418.00,345.164,0,0,145.177,0,0,0,287.838,0,0,0,0,0,0,0,0,0,0,0,0,0,94.597,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.0173e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,76653.2,0,0,0,0,0,560917,1.00361e+06,127379,1.99809e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,810.313,0,0,0,0,0,207.731,0,0,8.1175,0,0,0,14527.3,0,0,0,0,0.803343,0,0,0,0,0,
5449.00,354.764,0,0,142.396,0,0,0,285.496,0,0,0,0,0,0,0,0,0,0,0,0,0,94.022,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.04101e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,75597.2,0,0,0,0,0,560917,1.00361e+06,127379,2.02321e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,804.038,0,0,0,0,0,209.504,0,0,7.94526,0,0,0,0,0,0,0,0,0.807121,0,0,0,0,0,
5479.00,321.703,0,0,208.022,0,0,0,287.299,0,0,0,0,0,0,0,0,0,0,0,0,0,95.112,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.05128e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,33024.9,0,0,0,0,0,560917,1.00361e+06,127379,2.03398e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,347.221,0,0,0,0,0,210.121,0,0,7.09166,0,0,0,0,0,0,0,0,0.832642,0,0,0,0,0,
5510.00,336.083,0,0,140.946,0,0,0,288.694,0,0,0,0,0,0,0,0,0,0,0,0,0,95.5602,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.07556e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,79779.9,0,0,0,0,0,560917,1.00361e+06,127379,2.05908e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,834.866,0,0,0,0,0,211.958,0,0,8.15315,0,0,0,0,0,0,0,0,0.800856,0,0,0,0,0,
5541.00,359.607,0,0,144.183,0,0,0,287.06,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8101,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.09884e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,74251.5,0,0,0,0,0,560917,1.00361e+06,127379,2.08384e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,791.509,0,0,0,0,0,213.935,0,0,7.97673,0,0,0,0,0,0,0,0,0.80525,0,0,0,0,0,
5569.00,349.358,0,0,156.169,0,0,0,285.871,0,0,0,0,0,0,0,0,0,0,0,0,0,93.6415,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.11735e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,66010.8,0,0,0,0,0,560917,1.00361e+06,127379,2.10369e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,704.93,0,0,0,0,0,215.041,0,0,7.83277,0,0,0,0,0,0,0,0,0.809595,0,0,0,0,0,
5600.00,360.938,0,0,149.521,0,0,0,284.602,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1392,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.13946e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,71374.3,0,0,0,0,0,560917,1.00361e+06,127379,2.12717e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,758.179,0,0,0,0,0,216.73,0,0,7.8845,0,0,0,0,0,0,0,0,0.807595,0,0,0,0,0,
5630.00,354.901,0,0,154.965,0,0,0,283.246,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3855,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.15981e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,67899.1,0,0,0,0,0,560917,1.00361e+06,127379,2.14885e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,719.381,0,0,0,0,0,217.972,0,0,7.79454,0,0,0,0,0,0,0,0,0.810328,0,0,0,0,0,
5661.00,358.158,0,0,156.766,0,0,0,281.08,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5288,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.18058e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,66940.5,0,0,0,0,0,560917,1.00361e+06,127379,2.17088e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,708.149,0,0,0,0,0,219.416,0,0,7.74543,0,0,0,0,0,0,0,0,0.811815,0,0,0,0,0,
5691.00,364.013,0,0,179.6,0,0,0,278.533,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3587,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.19681e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,53277.3,0,0,0,0,0,560917,1.00361e+06,127379,2.18789e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,558.704,0,0,0,0,0,220.814,0,0,7.4792,0,0,0,0,0,0,0,0,0.820063,0,0,0,0,0,
5722.00,370.961,0,0,152.979,0,0,0,278.426,0,0,0,0,0,0,0,0,0,0,0,0,0,95.1765,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.21928e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,71274.8,0,0,0,0,0,560917,1.00361e+06,127379,2.21102e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,748.87,0,0,0,0,0,222.272,0,0,7.68469,0,0,0,0,0,0,0,0,0.813671,0,0,0,0,0,
5753.00,368.507,0,0,152.796,0,0,0,401.057,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4641,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.2413e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,70258,0,0,0,0,0,560917,1.00361e+06,127379,2.23408e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,735.962,0,0,0,0,0,223.463,0,0,7.51439,0,0,0,14971.2,0,0,0,0,0.818306,0,0,0,0,0,
5783.00,326.098,0,0,229.972,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9213,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.24883e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,23582.9,0,0,0,0,0,560917,1.00361e+06,127379,2.24177e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,240.835,0,0,0,0,0,223.26,0,0,6.47402,0,0,0,14950.3,0,0,0,0,0.849328,0,0,0,0,0,
5814.00,357.733,0,0,181.027,0,0,0,309.776,0,0,0,0,0,0,0,0,0,0,0,0,0,96.8147,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.26574e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,55903.7,0,0,0,0,0,560917,1.00361e+06,127379,2.25884e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,577.429,0,0,0,0,0,224.916,0,0,7.41562,0,0,0,0,0,0,0,0,0.82212,0,0,0,0,0,
5844.00,375.672,0,0,195.284,0,0,0,302.829,0,0,0,0,0,0,0,0,0,0,0,0,0,96.9426,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.28033e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,47743,0,0,0,0,0,560917,1.00361e+06,127379,2.2739e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,492.487,0,0,0,0,0,226.452,0,0,7.13723,0,0,0,0,0,0,0,0,0.829936,0,0,0,0,0,
5875.00,320.524,0,0,164.442,0,0,0,299.572,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8304,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.30074e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,66742.6,0,0,0,0,0,560917,1.00361e+06,127379,2.29463e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,668.56,0,0,0,0,0,225.918,0,0,7.3041,0,0,0,12224.2,0,0,0,0,0.825227,0,0,0,0,0,
5906.00,336.768,0,0,225.388,0,0,0,296.532,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2597,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.30952e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,27032.7,0,0,0,0,0,560917,1.00361e+06,127379,2.30357e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,275.115,0,0,0,0,0,226.669,0,0,6.4396,0,0,0,0,0,0,0,0,0.850203,0,0,0,0,0,
5934.00,344.168,0,0,182.073,0,0,0,293.715,0,0,0,0,0,0,0,0,0,0,0,0,0,97.943,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.32451e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,54630.3,0,0,0,0,0,560917,1.00361e+06,127379,2.31867e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,557.776,0,0,0,0,0,227.485,0,0,7.15816,0,0,0,0,0,0,0,0,0.829519,0,0,0,0,0,
5941.00,337.613,0,0,227.352,0,0,0,293.629,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2634,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.32646e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,27563.3,0,0,0,0,0,560917,1.00361e+06,127379,2.32063e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,277.678,0,0,0,0,0,227.566,0,0,6.93917,0,0,0,0,0,0,0,0,0.836022,0,0,0,0,0,
5942.00,337.454,0,0,227.705,0,0,0,293.624,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2551,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.32673e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,27420.3,0,0,0,0,0,560917,1.00361e+06,127379,2.3209e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,276.261,0,0,0,0,0,227.575,0,0,6.91089,0,0,0,0,0,0,0,0,0.836893,0,0,0,0,0,
5965.00,337.69,0,0,231.58,0,0,0,293.459,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2783,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.33269e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,25160.5,0,0,0,0,0,560917,1.00361e+06,127379,2.32691e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,253.434,0,0,0,0,0,227.978,0,0,6.42233,0,0,0,0,0,0,0,0,0.850862,0,0,0,0,0,
5995.00,314.465,0,0,261.678,0,0,0,294.167,0,0,0,0,0,0,0,0,0,0,0,0,0,99.3331,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.33569e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,9444.29,0,0,0,0,0,560917,1.00361e+06,127379,2.32993e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,95.077,0,0,0,0,0,227.913,0,0,5.51435,0,0,0,0,0,0,0,0,0.876651,0,0,0,0,0,
6026.00,344.189,0,0,234.903,0,0,0,293.136,0,0,0,0,0,0,0,0,0,0,0,0,0,99.468,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.34316e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,25902,0,0,0,0,0,560917,1.00361e+06,127379,2.33743e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,260.405,0,0,0,0,0,229.103,0,0,6.46298,0,0,0,0,0,0,0,0,0.849527,0,0,0,0,0,
6056.00,348.858,0,0,202.843,0,0,0,292.935,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1784,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.35748e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,48970.7,0,0,0,0,0,560917,1.00361e+06,127379,2.35187e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,493.764,0,0,0,0,0,229.832,0,0,7.44078,0,0,0,0,0,0,0,0,0.82227,0,0,0,0,0,
6087.00,340.616,0,0,182.173,0,0,0,290.585,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9327,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.37597e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,57862.8,0,0,0,0,0,560917,1.00361e+06,127379,2.37035e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,579.017,0,0,0,0,0,230.24,0,0,7.15537,0,0,0,0,0,0,0,0,0.83029,0,0,0,0,0,
6118.00,354.525,0,0,250.742,0,0,0,288.125,0,0,0,0,0,0,0,0,0,0,0,0,0,100.678,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.38166e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,16914.9,0,0,0,0,0,560917,1.00361e+06,127379,2.376e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,168.01,0,0,0,0,0,231.108,0,0,5.90047,0,0,0,0,0,0,0,0,0.865926,0,0,0,0,0,
6148.00,376.011,0,0,200.409,0,0,0,292.439,0,0,0,0,0,0,0,0,0,0,0,0,0,100.281,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.39552e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,48011.5,0,0,0,0,0,560917,1.00361e+06,127379,2.38977e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,478.767,0,0,0,0,0,232.397,0,0,6.69362,0,0,0,0,0,0,0,0,0.842996,0,0,0,0,0,
6179.00,398.887,0,0,259.822,0,0,0,295.622,0,0,0,0,0,0,0,0,0,0,0,0,0,100.525,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.40143e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,18110.6,0,0,0,0,0,560917,1.00361e+06,127379,2.39565e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,180.16,0,0,0,0,0,233.758,0,0,5.75075,0,0,0,0,0,0,0,0,0.868631,0,0,0,0,0,
6209.00,406.378,0,0,233.643,0,0,0,297.368,0,0,0,0,0,0,0,0,0,0,0,0,0,100.3,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.41202e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,35769.5,0,0,0,0,0,560917,1.00361e+06,127379,2.40619e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,356.627,0,0,0,0,0,234.777,0,0,6.01296,0,0,0,0,0,0,0,0,0.861024,0,0,0,0,0,
6240.00,381.975,0,0,268.881,0,0,0,296.721,0,0,0,0,0,0,0,0,0,0,0,0,0,100.164,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.41835e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,19672.7,0,0,0,0,0,560917,1.00361e+06,127379,2.41251e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,196.406,0,0,0,0,0,234.78,0,0,5.50468,0,0,0,0,0,0,0,0,0.875195,0,0,0,0,0,
6271.00,352.481,0,0,236.88,0,0,0,297.225,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6555,0,0,0,0,0,7.19702e+07,1.01717e+08,1.26107e+07,2.4283e+08,1.71538e+08,1.85343e+08,6.80809e+07,0,4.11633e+08,0,0,0,33199.8,0,0,0,0,0,560917,1.00361e+06,127379,2.42247e+06,1.69046e+06,1.70932e+06,671258,0,4.2177e+06,0,0,0,333.146,0,0,0,0,0,234.558,0,0,5.95925,0,0,0,0,0,0,0,0,0.86267,0,0,0,0,0,
