TIME,FGOR,FGPR,FGPT,FOPR,FOPT,FWCT,
8248.00,114.901,44244.7,1.78229e+09,385.068,1.63697e+07,0.785683,
8279.00,121.889,46625.7,1.78372e+09,382.526,1.63816e+07,0.807309,
8310.00,117.582,46260.7,1.78516e+09,393.435,1.63937e+07,0.804694,
8340.00,103.33,33712.5,1.78615e+09,326.259,1.64033e+07,0.804065,
8343.00,104.969,27225.5,1.78623e+09,259.368,1.64041e+07,0.808719,
8353.00,105.428,27138.4,1.78651e+09,257.411,1.64067e+07,0.810172,
8371.00,105.094,26714.1,1.78699e+09,254.193,1.64113e+07,0.81271,
8401.00,107.294,33626.9,1.78804e+09,313.41,1.64208e+07,0.814311,
8432.00,106.677,34819.8,1.78916e+09,326.404,1.64312e+07,0.82126,
8463.00,119.832,40516.2,1.79038e+09,338.109,1.64418e+07,0.82598,
8490.00,131.269,45885.7,1.79162e+09,349.554,1.64514e+07,0.83015,
