TIME,WBHP:A-1H,WBHP:A-2AH,WBHP:A-3H,WBHP:A-5H,WBHP:N-1,WBHP:N-3,WBHP:N-4,WGIR:A-1H,WGIR:A-2AH,WGIR:A-3H,WGIR:A-5H,WGIR:N-1,WGIR:N-3,WGIR:N-4,WGOR:A-1H,WGOR:A-2AH,WGOR:A-3H,WGOR:A-5H,WGOR:N-1,WGOR:N-3,WGOR:N-4,WGPT:A-1H,WGPT:A-2AH,WGPT:A-3H,WGPT:A-5H,WGPT:N-1,WGPT:N-3,WGPT:N-4,WGPR:A-1H,WGPR:A-2AH,WGPR:A-3H,WGPR:A-5H,WGPR:N-1,WGPR:N-3,WGPR:N-4,WOPT:A-1H,WOPT:A-2AH,WOPT:A-3H,WOPT:A-5H,WOPT:N-1,WOPT:N-3,WOPT:N-4,WOPR:A-1H,WOPR:A-2AH,WOPR:A-3H,WOPR:A-5H,WOPR:N-1,WOPR:N-3,WOPR:N-4,WPI1:A-1H,WPI1:A-2AH,WPI1:A-3H,WPI1:A-5H,WPI1:N-1,WPI1:N-3,WPI1:N-4,WWCT:A-1H,WWCT:A-2AH,WWCT:A-3H,WWCT:A-5H,WWCT:N-1,WWCT:N-3,WWCT:N-4,
3500.00,50,50,292.033,49.3973,200.981,195.723,223.736,0,0,0,0,0,0,0,19.1249,699.177,0,0,215.301,174.2,100.357,4.56625e+08,1.31165e+09,0,0,7.89358e+08,7.10653e+08,6.25371e+08,724.544,40813.4,0,0,430602,348401,200714,2.47857e+06,1.3802e+06,0,0,7e+06,7e+06,7e+06,37.8849,58.3735,0,0,2000,2000,2000,146.948,54.3484,0,0,855.369,517.248,1910.4,0.00110616,0.00231231,0,0,0.0586143,0.32488,0.00268203,
3531.00,50,50,291.858,49.39,200.288,194.765,223.393,0,0,0,0,0,0,0,19.1295,689.717,0,0,218.321,178.437,101.632,4.56648e+08,1.3129e+09,0,0,8.02817e+08,7.21613e+08,6.31637e+08,722.473,40119.1,0,0,436642,356875,203265,2.47974e+06,1.38201e+06,0,0,7.062e+06,7.062e+06,7.062e+06,37.7676,58.1675,0,0,2000,2000,2000,146.959,54.5893,0,0,852.003,511.258,1907.1,0.00110673,0.00230849,0,0,0.0591248,0.330828,0.00271803,
3558.00,50,50,291.705,49.384,199.681,193.956,223.092,0,0,0,0,0,0,0,19.144,681.906,0,0,220.79,179.484,102.797,4.56667e+08,1.31398e+09,0,0,8.14688e+08,7.31259e+08,6.37162e+08,719.549,39558.5,0,0,441580,358969,205594,2.48076e+06,1.38358e+06,0,0,7.116e+06,7.116e+06,7.116e+06,37.5862,58.0116,0,0,2000,2000,2000,146.965,54.7897,0,0,849.267,507.492,1904.13,0.00110743,0.00230565,0,0,0.0596037,0.335219,0.00275029,
3559.00,50,50,291.699,49.3838,199.659,193.927,223.081,0,0,0,0,0,0,0,19.1446,681.696,0,0,220.883,179.786,102.832,4.56668e+08,1.31402e+09,0,0,8.15129e+08,7.31618e+08,6.37368e+08,719.414,39527.6,0,0,441766,359572,205663,2.4808e+06,1.38364e+06,0,0,7.118e+06,7.118e+06,7.118e+06,37.5779,57.9841,0,0,2000,2000,2000,146.965,54.7955,0,0,849.098,507.313,1904.07,0.00110746,0.00230516,0,0,0.0596444,0.335378,0.00274971,
3562.00,50,50,291.682,49.3831,199.591,193.832,223.048,0,0,0,0,0,0,0,19.1462,680.8,0,0,221.185,180.593,102.944,4.5667e+08,1.31413e+09,0,0,8.16456e+08,7.32702e+08,6.37986e+08,718.993,39474.4,0,0,442371,361186,205888,2.48091e+06,1.38381e+06,0,0,7.124e+06,7.124e+06,7.124e+06,37.5527,57.9824,0,0,2000,2000,2000,146.966,54.8183,0,0,848.822,506.661,1903.76,0.00110755,0.002305,0,0,0.0596795,0.335969,0.00275303,
3592.00,50,50,291.513,49.3771,198.913,192.923,222.716,0,0,0,0,0,0,0,19.1582,672.7,0,0,223.85,183.846,103.855,4.56691e+08,1.31531e+09,0,0,8.29817e+08,7.43546e+08,6.44195e+08,713.782,38877.4,0,0,447700,367691,207710,2.48203e+06,1.38555e+06,0,0,7.184e+06,7.184e+06,7.184e+06,37.2574,57.7932,0,0,2000,2000,2000,146.973,55.0279,0,0,845.85,502.041,1901.05,0.00110853,0.00230263,0,0,0.0602534,0.34087,0.00278484,
3623.00,50,50,291.339,49.3705,198.21,191.971,222.37,0,0,0,0,0,0,0,19.164,664.984,0,0,226.585,185.938,104.626,4.56713e+08,1.3165e+09,0,0,8.43791e+08,7.55025e+08,6.50662e+08,707.271,38279.8,0,0,453170,371876,209252,2.48318e+06,1.38733e+06,0,0,7.246e+06,7.246e+06,7.246e+06,36.9063,57.565,0,0,2000,2000,2000,146.982,55.2307,0,0,842.653,497.634,1898.5,0.00110964,0.00229923,0,0,0.0609525,0.345517,0.00281597,
3653.00,50,50,291.171,49.3638,197.524,191.057,222.036,0,0,0,0,0,0,0,19.1653,657.789,0,0,229.138,188.512,105.238,4.56735e+08,1.31764e+09,0,0,8.57475e+08,7.6627e+08,6.56962e+08,700.572,37734.8,0,0,458275,377023,210477,2.48428e+06,1.38906e+06,0,0,7.306e+06,7.306e+06,7.306e+06,36.5541,57.3661,0,0,2000,2000,2000,146.993,55.4207,0,0,839.697,493.677,1896.19,0.00111074,0.00229692,0,0,0.0616013,0.349738,0.00284428,
3684.00,50,50,290.997,49.3588,196.814,190.117,221.691,0,0,0,0,0,0,0,19.166,650.371,0,0,231.749,191.601,105.987,4.56756e+08,1.3188e+09,0,0,8.71775e+08,7.77955e+08,6.6351e+08,693.627,37119.3,0,0,463498,383203,211973,2.48541e+06,1.39083e+06,0,0,7.368e+06,7.368e+06,7.368e+06,36.1905,57.0741,0,0,2000,2000,2000,147.004,55.6192,0,0,836.483,489.381,1893.42,0.00111185,0.00229341,0,0,0.0623237,0.354061,0.00287436,
3715.00,50,50,290.824,49.3575,196.1,189.146,221.349,0,0,0,0,0,0,0,19.1711,641.045,0,0,234.293,194.313,106.756,4.56778e+08,1.31994e+09,0,0,8.86233e+08,7.899e+08,6.70109e+08,686.307,36371.6,0,0,468586,388627,213512,2.48652e+06,1.3926e+06,0,0,7.43e+06,7.43e+06,7.43e+06,35.7991,56.738,0,0,2000,2000,2000,147.013,55.8687,0,0,833.308,484.787,1890.68,0.00111306,0.00228835,0,0,0.063028,0.358551,0.00290281,
3743.00,50,50,290.668,49.3526,195.451,188.265,221.037,0,0,0,0,0,0,0,19.175,633.548,0,0,236.677,195.979,108.164,4.56797e+08,1.32095e+09,0,0,8.99431e+08,8.0085e+08,6.76125e+08,679.76,35842.7,0,0,473355,391958,216329,2.48752e+06,1.39418e+06,0,0,7.486e+06,7.486e+06,7.486e+06,35.4503,56.5747,0,0,2000,2000,2000,147.022,56.0734,0,0,830.34,480.937,1887.43,0.00111416,0.002284,0,0,0.0636418,0.362492,0.00292853,
3774.00,50,50,290.496,49.3467,194.73,187.291,220.68,0,0,0,0,0,0,0,19.1704,626.236,0,0,239.218,198.496,111.393,4.56818e+08,1.32205e+09,0,0,9.14195e+08,8.13095e+08,6.82941e+08,672.848,35313.5,0,0,478436,396991,222786,2.48861e+06,1.39593e+06,0,0,7.548e+06,7.548e+06,7.548e+06,35.0983,56.39,0,0,2000,2000,2000,147.035,56.2761,0,0,827.085,476.785,1881.92,0.0011153,0.00227943,0,0,0.0643214,0.366689,0.00296034,
3804.00,50,50,290.33,49.3405,194.028,186.349,220.325,0,0,0,0,0,0,0,19.1696,620.121,0,0,241.661,200.662,115.441,4.56838e+08,1.3231e+09,0,0,9.28633e+08,8.25078e+08,6.89759e+08,666.638,34863.9,0,0,483322,401325,230881,2.48966e+06,1.39762e+06,0,0,7.608e+06,7.608e+06,7.608e+06,34.7758,56.2211,0,0,2000,2000,2000,147.046,56.466,0,0,824.046,473.054,1875.63,0.00111638,0.00227651,0,0,0.0649215,0.370528,0.0029929,
3835.00,50,50,290.159,49.3336,193.3,185.371,219.957,0,0,0,0,0,0,0,19.1748,614.214,0,0,244.213,203.171,118.666,4.56858e+08,1.32417e+09,0,0,9.43707e+08,8.37604e+08,6.97041e+08,660.035,34390.8,0,0,488425,406343,237332,2.49073e+06,1.39936e+06,0,0,7.67e+06,7.67e+06,7.67e+06,34.422,55.9916,0,0,2000,2000,2000,147.055,56.6643,0,0,820.813,469.265,1870.68,0.00111757,0.00227244,0,0,0.0655673,0.374364,0.00302589,
3865.00,50,50,289.993,49.3263,192.589,184.417,219.603,0,0,0,0,0,0,0,19.1769,608.088,0,0,246.755,205.698,120.592,4.56878e+08,1.3252e+09,0,0,9.58447e+08,8.49878e+08,7.04232e+08,653.29,33915.9,0,0,493510,411396,241185,2.49176e+06,1.40104e+06,0,0,7.73e+06,7.73e+06,7.73e+06,34.0665,55.7747,0,0,2000,2000,2000,147.065,56.869,0,0,817.705,465.641,1867.19,0.00111877,0.00226989,0,0,0.0661371,0.377968,0.00305371,
3896.00,50,50,289.823,49.3191,191.85,183.416,219.242,0,0,0,0,0,0,0,19.177,601.325,0,0,249.508,208.871,121.835,4.56898e+08,1.32624e+09,0,0,9.73844e+08,8.62743e+08,7.11758e+08,646.388,33374,0,0,499015,417743,243671,2.49281e+06,1.40276e+06,0,0,7.792e+06,7.792e+06,7.792e+06,33.7065,55.5007,0,0,2000,2000,2000,147.076,57.0976,0,0,814.359,461.602,1864.4,0.00111992,0.00226628,0,0,0.0667455,0.381945,0.00308802,
3927.00,50,50,289.653,49.3119,191.103,182.397,218.882,0,0,0,0,0,0,0,19.1771,594.243,0,0,252.315,212.521,122.703,4.56918e+08,1.32726e+09,0,0,9.89412e+08,8.75818e+08,7.19342e+08,639.439,32839.1,0,0,504631,425043,245405,2.49384e+06,1.40448e+06,0,0,7.854e+06,7.854e+06,7.854e+06,33.3439,55.2621,0,0,2000,2000,2000,147.087,57.3372,0,0,810.999,457.184,1862.16,0.00112111,0.00226404,0,0,0.0673376,0.386195,0.00311672,
3957.00,50,50,289.488,49.3059,190.375,181.396,218.533,0,0,0,0,0,0,0,19.1625,587.02,0,0,254.832,215.892,123.811,4.56937e+08,1.32824e+09,0,0,1.00464e+09,8.88688e+08,7.26743e+08,633.168,32297.3,0,0,509663,431783,247621,2.49484e+06,1.40613e+06,0,0,7.914e+06,7.914e+06,7.914e+06,33.042,55.0191,0,0,2000,2000,2000,147.103,57.5821,0,0,807.95,452.713,1859.7,0.00112203,0.00226212,0,0,0.0678512,0.390419,0.00314572,
3988.00,50,50,289.318,49.3036,189.62,180.359,218.173,0,0,0,0,0,0,0,19.1134,577.612,0,0,257.474,219.692,124.799,4.56957e+08,1.32923e+09,0,0,1.02053e+09,9.02207e+08,7.34455e+08,630.811,31579.5,0,0,514948,439384,249597,2.49586e+06,1.40783e+06,0,0,7.976e+06,7.976e+06,7.976e+06,33.0037,54.6724,0,0,2000,2000,2000,147.132,57.9047,0,0,804.761,448.127,1857.29,0.00112212,0.0022572,0,0,0.0683754,0.394558,0.00317588,
4018.00,50,50,289.154,49.302,188.886,179.347,217.825,0,0,0,0,0,0,0,19.1402,567.805,0,0,259.979,223.782,125.609,4.56975e+08,1.33016e+09,0,0,1.03607e+09,9.15535e+08,7.41972e+08,629.286,30934.4,0,0,519958,447564,251218,2.49685e+06,1.40947e+06,0,0,8.036e+06,8.036e+06,8.036e+06,32.8778,54.4808,0,0,2000,2000,2000,147.136,58.2433,0,0,801.861,443.619,1855.1,0.00112263,0.00225156,0,0,0.0688122,0.398398,0.0032056,
4049.00,50,50,288.985,49.3005,188.123,178.282,217.466,0,0,0,0,0,0,0,19.1482,558.31,0,0,262.546,229.056,126.461,4.56995e+08,1.33111e+09,0,0,1.05228e+09,9.29585e+08,7.4979e+08,625.721,30308.4,0,0,525092,458112,252922,2.49787e+06,1.41115e+06,0,0,8.098e+06,8.098e+06,8.098e+06,32.6777,54.286,0,0,2000,2000,2000,147.145,58.5871,0,0,798.903,438.234,1852.85,0.00112333,0.0022452,0,0,0.0692618,0.402296,0.00323751,
4080.00,50,50,288.815,49.2985,187.354,177.185,217.105,0,0,0,0,0,0,0,19.1457,549.521,0,0,265.119,234.408,127.314,4.57014e+08,1.33204e+09,0,0,1.06865e+09,9.43961e+08,7.57661e+08,621.905,29771.1,0,0,530238,468817,254628,2.49888e+06,1.41283e+06,0,0,8.16e+06,8.16e+06,8.16e+06,32.4827,54.1764,0,0,2000,2000,2000,147.158,58.9287,0,0,796.078,431.662,1850.3,0.00112402,0.0022389,0,0,0.0696709,0.406929,0.00327346,
4108.00,50,50,288.663,49.2961,186.655,176.181,216.78,0,0,0,0,0,0,0,19.1418,542.467,0,0,267.482,238.802,128.075,4.57032e+08,1.33287e+09,0,0,1.08357e+09,9.57225e+08,7.64815e+08,618.754,29348,0,0,534963,477605,256151,2.49978e+06,1.41435e+06,0,0,8.216e+06,8.216e+06,8.216e+06,32.3248,54.101,0,0,2000,2000,2000,147.17,59.2041,0,0,793.748,425.563,1848,0.00112458,0.00223446,0,0,0.070008,0.411105,0.00330295,
4139.00,50,50,288.494,49.2934,185.875,175.014,216.42,0,0,0,0,0,0,0,19.1404,535.484,0,0,270.012,245.806,128.793,4.57051e+08,1.33377e+09,0,0,1.10024e+09,9.72308e+08,7.72783e+08,615.597,28907.4,0,0,540024,491613,257586,2.50078e+06,1.41603e+06,0,0,8.278e+06,8.278e+06,8.278e+06,32.1622,53.9838,0,0,2000,2000,2000,147.182,59.4793,0,0,791.216,418.104,1845.56,0.00112518,0.00223035,0,0,0.0703765,0.416731,0.00333613,
4169.00,50,50,288.33,49.2905,185.113,173.902,216.072,0,0,0,0,0,0,0,19.1404,529.177,0,0,272.507,252.888,129.411,4.57069e+08,1.33463e+09,0,0,1.11653e+09,9.8727e+08,7.80532e+08,612.629,28511.9,0,0,545014,505776,258823,2.50174e+06,1.41764e+06,0,0,8.338e+06,8.338e+06,8.338e+06,32.0071,53.8798,0,0,2000,2000,2000,147.194,59.7272,0,0,788.861,412.082,1843.28,0.00112576,0.00222742,0,0,0.0706772,0.421353,0.00336939,
4200.00,50,50,288.161,49.2879,184.319,172.707,215.713,0,0,0,0,0,0,0,19.142,523.027,0,0,275.205,266.755,130.111,4.57088e+08,1.33551e+09,0,0,1.13352e+09,1.0034e+09,7.8858e+08,609.517,28087.8,0,0,550410,533511,260221,2.50273e+06,1.41931e+06,0,0,8.4e+06,8.4e+06,8.4e+06,31.8419,53.7024,0,0,2000,2000,2000,147.205,59.9727,0,0,786.306,405.449,1840.88,0.00112637,0.00222419,0,0,0.0710535,0.426186,0.00340665,
4230.00,50,50,287.997,49.2864,183.543,171.461,215.367,0,0,0,0,0,0,0,19.1441,516.839,0,0,277.767,282.379,130.849,4.57106e+08,1.33634e+09,0,0,1.15012e+09,1.01993e+09,7.96412e+08,606.365,27667.4,0,0,555534,564758,261699,2.50369e+06,1.42092e+06,0,0,8.46e+06,8.46e+06,8.46e+06,31.6737,53.5318,0,0,2000,2000,2000,147.216,60.2183,0,0,783.874,398.727,1838.64,0.00112699,0.0022212,0,0,0.071373,0.4312,0.00343583,
4261.00,50,50,287.828,49.2852,182.738,170.105,215.013,0,0,0,0,0,0,0,19.1432,510.403,0,0,280.42,297.193,131.085,4.57125e+08,1.33719e+09,0,0,1.16743e+09,1.03793e+09,8.04535e+08,602.998,27209.2,0,0,560840,594386,262169,2.50466e+06,1.42258e+06,0,0,8.522e+06,8.522e+06,8.522e+06,31.4994,53.3092,0,0,2000,2000,2000,147.228,60.4794,0,0,781.375,391.78,1836.62,0.00112762,0.00221677,0,0,0.0716927,0.437309,0.00347603,
4292.00,50,50,287.659,49.2843,181.926,168.706,214.651,0,0,0,0,0,0,0,19.1409,503.754,0,0,282.893,310.028,132.962,4.57144e+08,1.33803e+09,0,0,1.18491e+09,1.05675e+09,8.12718e+08,599.797,26754.5,0,0,565785,620056,265924,2.50564e+06,1.42423e+06,0,0,8.584e+06,8.584e+06,8.584e+06,31.3359,53.1101,0,0,2000,2000,2000,147.241,60.7502,0,0,779.065,385.255,1833.2,0.00112821,0.00221175,0,0,0.0719227,0.443774,0.00351005,
4322.00,50,50,287.496,49.2833,181.135,167.346,214.288,0,0,0,0,0,0,0,19.1373,497.273,0,0,285.213,318.347,136.754,4.57162e+08,1.33882e+09,0,0,1.20196e+09,1.07561e+09,8.20821e+08,596.984,26337.7,0,0,570426,636694,273509,2.50658e+06,1.42582e+06,0,0,8.644e+06,8.644e+06,8.644e+06,31.1947,52.9643,0,0,2000,2000,2000,147.254,61.0146,0,0,776.948,380.091,1828.02,0.00112873,0.00220658,0,0,0.0720363,0.449842,0.00355942,
4353.00,50,50,287.327,49.2817,180.313,165.839,213.897,0,0,0,0,0,0,0,19.1334,491.007,0,0,287.716,331.723,142.237,4.5718e+08,1.33963e+09,0,0,1.21973e+09,1.09581e+09,8.29494e+08,594.409,25917.1,0,0,575432,663446,284474,2.50754e+06,1.42746e+06,0,0,8.706e+06,8.706e+06,8.706e+06,31.0666,52.7836,0,0,2000,2000,2000,147.267,61.2766,0,0,774.747,373.073,1821.65,0.00113031,0.00219985,0,0,0.0721028,0.457969,0.00361221,
4383.00,50,50,287.162,49.2801,179.512,164.535,213.502,0,0,0,0,0,0,0,19.1306,485.09,0,0,290.012,335.114,148.727,4.57198e+08,1.3404e+09,0,0,1.23707e+09,1.1155e+09,8.38268e+08,592.302,25545.8,0,0,580024,670227,297453,2.50847e+06,1.42904e+06,0,0,8.766e+06,8.766e+06,8.766e+06,30.961,52.6621,0,0,2000,2000,2000,147.279,61.523,0,0,772.82,370.086,1815.19,0.00113275,0.00219343,0,0,0.0720938,0.463089,0.00366423,
4414.00,50,50,286.992,49.28,178.678,162.99,213.099,0,0,0,0,0,0,0,19.13,479.252,0,0,292.694,344.954,152.377,4.57216e+08,1.34119e+09,0,0,1.25514e+09,1.13681e+09,8.47631e+08,590.325,25124,0,0,585389,689907,304753,2.50943e+06,1.43067e+06,0,0,8.828e+06,8.828e+06,8.828e+06,30.8586,52.4234,0,0,2000,2000,2000,147.291,61.7765,0,0,770.686,363.94,1810.74,0.0011352,0.00218353,0,0,0.0720323,0.471231,0.00371707,
4445.00,50,50,286.822,49.2806,177.838,161.499,212.699,0,0,0,0,0,0,0,19.1296,474.129,0,0,295.037,354.704,154.961,4.57234e+08,1.34196e+09,0,0,1.27335e+09,1.15838e+09,8.57175e+08,588.398,24699.4,0,0,590074,709409,309921,2.51038e+06,1.43229e+06,0,0,8.89e+06,8.89e+06,8.89e+06,30.7585,52.0943,0,0,2000,2000,2000,147.304,62.0252,0,0,768.819,358.999,1807.35,0.0011376,0.00215563,0,0,0.0718928,0.47831,0.0037684,
4473.00,50,50,286.668,49.28,177.073,160.092,212.338,0,0,0,0,0,0,0,19.126,468.624,0,0,297.371,362.548,157.182,4.57251e+08,1.34265e+09,0,0,1.28996e+09,1.17849e+09,8.65927e+08,586.833,24355.6,0,0,594742,725096,314363,2.51124e+06,1.43374e+06,0,0,8.946e+06,8.946e+06,8.946e+06,30.6824,51.9725,0,0,2000,2000,2000,147.316,62.2742,0,0,767.064,354.004,1804.38,0.00113967,0.00214562,0,0,0.0716986,0.484917,0.00381036,
4504.00,50,50,286.497,49.2792,176.22,158.515,211.934,0,0,0,0,0,0,0,19.122,462.731,0,0,299.821,372.22,159.853,4.57269e+08,1.34339e+09,0,0,1.30849e+09,1.20127e+09,8.75768e+08,585.514,23982.4,0,0,599642,744441,319706,2.51219e+06,1.43535e+06,0,0,9.008e+06,9.008e+06,9.008e+06,30.6199,51.8279,0,0,2000,2000,2000,147.329,62.5427,0,0,765.231,348.422,1800.89,0.00114184,0.00214274,0,0,0.0714091,0.492211,0.00386427,
4534.00,50,50,286.331,49.2785,175.389,156.963,211.541,0,0,0,0,0,0,0,19.1197,457.315,0,0,302.314,380.101,162.35,4.57287e+08,1.34411e+09,0,0,1.32656e+09,1.22388e+09,8.85446e+08,584.585,23651.5,0,0,604629,760203,324701,2.51311e+06,1.43691e+06,0,0,9.068e+06,9.068e+06,9.068e+06,30.5749,51.7182,0,0,2000,2000,2000,147.342,62.7936,0,0,763.507,343.252,1797.61,0.00114385,0.00213966,0,0,0.0710396,0.499044,0.00391117,
4565.00,50,50,286.159,49.2778,174.527,155.338,211.13,0,0,0,0,0,0,0,19.1186,452.29,0,0,304.805,388.893,165.314,4.57305e+08,1.34484e+09,0,0,1.3454e+09,1.24776e+09,8.95615e+08,583.829,23308.5,0,0,609611,777786,330629,2.51406e+06,1.43851e+06,0,0,9.13e+06,9.13e+06,9.13e+06,30.5373,51.5344,0,0,2000,2000,2000,147.355,63.0405,0,0,761.918,338.021,1793.95,0.00114584,0.00213623,0,0,0.0705866,0.506033,0.00396541,
4595.00,50,50,285.992,49.2772,173.684,153.742,210.728,0,0,0,0,0,0,0,19.1178,447.437,0,0,307.643,397.098,168.399,4.57322e+08,1.34553e+09,0,0,1.36379e+09,1.27141e+09,9.05642e+08,583.234,22995.2,0,0,615287,794195,336798,2.51497e+06,1.44005e+06,0,0,9.19e+06,9.19e+06,9.19e+06,30.5073,51.3933,0,0,2000,2000,2000,147.367,63.2814,0,0,760.242,333.225,1790.4,0.0011477,0.00213307,0,0,0.0700937,0.512658,0.00401599,
4626.00,50,50,285.819,49.2767,172.806,152.067,210.311,0,0,0,0,0,0,0,19.1173,442.874,0,0,310.787,406.568,171.216,4.5734e+08,1.34624e+09,0,0,1.38297e+09,1.29639e+09,9.16186e+08,582.722,22659.6,0,0,621574,813136,342432,2.51592e+06,1.44164e+06,0,0,9.252e+06,9.252e+06,9.252e+06,30.4815,51.1648,0,0,2000,2000,2000,147.379,63.5262,0,0,758.517,328.3,1786.99,0.00114955,0.00212942,0,0,0.0695703,0.519416,0.00406796,
4657.00,50,50,285.645,49.2762,171.919,150.376,209.891,0,0,0,0,0,0,0,19.1175,439.36,0,0,313.931,414.575,173.613,4.57358e+08,1.34693e+09,0,0,1.40236e+09,1.32196e+09,9.26889e+08,582.306,22430.6,0,0,627862,829151,347226,2.51686e+06,1.44322e+06,0,0,9.314e+06,9.314e+06,9.314e+06,30.4593,51.0529,0,0,2000,2000,2000,147.391,63.799,0,0,756.827,323.512,1783.75,0.00115133,0.0021254,0,0,0.0689697,0.525622,0.00412079,
4687.00,50,50,285.477,49.2754,171.053,148.683,209.486,0,0,0,0,0,0,0,19.1211,436.056,0,0,317.091,425.365,175.6,4.57376e+08,1.3476e+09,0,0,1.4213e+09,1.34726e+09,9.37376e+08,581.788,22215,0,0,634183,850729,351200,2.51778e+06,1.44475e+06,0,0,9.374e+06,9.374e+06,9.374e+06,30.4264,50.9453,0,0,2000,2000,2000,147.402,64.0705,0,0,755.161,318.219,1780.77,0.00115306,0.00212153,0,0,0.0683223,0.532098,0.00416884,
4718.00,50,50,285.303,49.2753,170.152,146.95,209.065,0,0,0,0,0,0,0,19.126,432.801,0,0,320.379,431.736,177.446,4.57394e+08,1.34829e+09,0,0,1.44108e+09,1.37392e+09,9.48331e+08,580.891,21942.5,0,0,640758,863472,354892,2.51872e+06,1.44633e+06,0,0,9.436e+06,9.436e+06,9.436e+06,30.3717,50.6989,0,0,2000,2000,2000,147.412,64.3648,0,0,753.434,313.721,1777.74,0.00115486,0.00211693,0,0,0.0676584,0.538132,0.00422007,
4748.00,50,50,285.134,49.2749,169.271,145.194,208.658,0,0,0,0,0,0,0,19.131,429.081,0,0,323.835,441.313,179.103,4.57411e+08,1.34894e+09,0,0,1.46042e+09,1.40026e+09,9.59035e+08,579.543,21663.4,0,0,647670,882627,358206,2.51963e+06,1.44785e+06,0,0,9.496e+06,9.496e+06,9.496e+06,30.2934,50.4879,0,0,2000,2000,2000,147.422,64.7051,0,0,751.717,308.548,1774.81,0.00115665,0.00211044,0,0,0.0669516,0.544514,0.00427362,
4779.00,50,50,284.96,49.2735,168.352,143.476,208.236,0,0,0,0,0,0,0,19.1315,425.311,0,0,327.643,445.822,181.001,4.57429e+08,1.34961e+09,0,0,1.48064e+09,1.42773e+09,9.70209e+08,577.899,21354.5,0,0,655286,891644,362003,2.52057e+06,1.44941e+06,0,0,9.558e+06,9.558e+06,9.558e+06,30.2066,50.2092,0,0,2000,2000,2000,147.433,65.1184,0,0,749.786,304.901,1771.72,0.00115845,0.00210119,0,0,0.0662498,0.549564,0.00432381,
4810.00,50,50,284.785,49.2717,167.424,141.757,207.813,0,0,0,0,0,0,0,19.1324,421.296,0,0,331.386,454.044,182.537,4.57447e+08,1.35026e+09,0,0,1.50108e+09,1.45552e+09,9.81484e+08,576.207,21021.8,0,0,662773,908089,365074,2.5215e+06,1.45096e+06,0,0,9.62e+06,9.62e+06,9.62e+06,30.1167,49.8979,0,0,2000,2000,2000,147.444,65.578,0,0,748.065,302.244,1768.78,0.00116022,0.0020903,0,0,0.0655295,0.554556,0.00437831,
4839.00,50,50,284.622,49.27,166.544,140.104,207.413,0,0,0,0,0,0,0,19.1324,417.288,0,0,335.338,462.212,184.758,4.57464e+08,1.35087e+09,0,0,1.52044e+09,1.48202e+09,9.92146e+08,574.577,20688.4,0,0,670676,924424,369515,2.52237e+06,1.4524e+06,0,0,9.678e+06,9.678e+06,9.678e+06,30.0316,49.5782,0,0,2000,2000,2000,147.455,66.0608,0,0,746.013,298.336,1765.66,0.00116185,0.0020782,0,0,0.064872,0.559547,0.00443611,
4870.00,50,50,284.447,49.2682,165.597,138.294,206.98,0,0,0,0,0,0,0,19.1323,413.58,0,0,339.218,481.413,187.834,4.57482e+08,1.3515e+09,0,0,1.54137e+09,1.51108e+09,1.0037e+09,572.849,20291.7,0,0,678437,962826,375669,2.5233e+06,1.45393e+06,0,0,9.74e+06,9.74e+06,9.74e+06,29.9415,49.0635,0,0,2000,2000,2000,147.467,66.6316,0,0,743.97,294.163,1762.16,0.00116353,0.00206234,0,0,0.0642085,0.565522,0.00448867,
4900.00,50,50,284.277,49.2664,164.667,136.355,206.551,0,0,0,0,0,0,0,19.1329,409.626,0,0,343.409,496.428,191.898,4.57499e+08,1.3521e+09,0,0,1.56187e+09,1.54039e+09,1.01511e+09,571.176,19855.1,0,0,686819,992856,383797,2.5242e+06,1.45539e+06,0,0,9.8e+06,9.8e+06,9.8e+06,29.8531,48.4714,0,0,2000,2000,2000,147.477,67.2937,0,0,741.555,288.565,1758.22,0.00116513,0.00204305,0,0,0.0635672,0.572422,0.00454106,
4931.00,50,50,284.102,49.2646,163.693,134.359,206.108,0,0,0,0,0,0,0,19.1329,408.488,0,0,347.876,507.485,196.028,4.57516e+08,1.35271e+09,0,0,1.58332e+09,1.57154e+09,1.02716e+09,569.427,19344.6,0,0,695752,1.01497e+06,392056,2.52512e+06,1.45688e+06,0,0,9.862e+06,9.862e+06,9.862e+06,29.7617,47.3567,0,0,2000,2000,2000,147.489,68.0607,0,0,738.913,283.966,1753.95,0.00116672,0.0020166,0,0,0.0629586,0.578696,0.00462546,
4961.00,50,50,283.932,49.2636,162.735,132.563,205.676,0,0,0,0,0,0,0,19.1296,410.927,0,0,351.884,510.733,199.474,4.57533e+08,1.35328e+09,0,0,1.60435e+09,1.60196e+09,1.03905e+09,567.782,18794.3,0,0,703767,1.02147e+06,398947,2.52601e+06,1.45828e+06,0,0,9.922e+06,9.922e+06,9.922e+06,29.6808,45.7364,0,0,2000,2000,2000,147.501,68.9591,0,0,736.529,281.175,1750.22,0.00116821,0.00198221,0,0,0.0623351,0.582809,0.00468803,
