TIME,FGOR,FGPR,FGPT,FOPR,FOPT,FWCT,
6665.00,204.18,362715,3.44848e+09,1776.45,1.79858e+07,0.0630583,
6696.00,206.136,365190,3.45977e+09,1771.6,1.80408e+07,0.0636139,
6726.00,207.887,367310,3.47077e+09,1766.88,1.80938e+07,0.064138,
6757.00,209.648,369413,3.48219e+09,1762.06,1.81485e+07,0.0646719,
6787.00,211.364,371468,3.49331e+09,1757.48,1.82013e+07,0.065182,
6818.00,213.17,373653,3.50486e+09,1752.83,1.82557e+07,0.0656971,
6849.00,214.962,375829,3.51648e+09,1748.35,1.831e+07,0.0661897,
6879.00,216.692,377926,3.5278e+09,1744.07,1.83623e+07,0.0666672,
6910.00,218.437,380005,3.53955e+09,1739.66,1.84163e+07,0.067143,
6940.00,220.089,381926,3.55098e+09,1735.33,1.84684e+07,0.067584,
6971.00,221.803,383908,3.56286e+09,1730.85,1.85222e+07,0.0680217,
7002.00,223.495,385826,3.57479e+09,1726.33,1.85757e+07,0.0684462,
7030.00,224.999,387496,3.58562e+09,1722.21,1.8624e+07,0.0688232,
7061.00,226.653,389327,3.59767e+09,1717.72,1.86773e+07,0.0692214,
7091.00,228.241,391064,3.60938e+09,1713.38,1.87288e+07,0.069602,
7122.00,229.881,392868,3.62153e+09,1709.01,1.87818e+07,0.0699747,
7152.00,231.438,394566,3.63335e+09,1704.85,1.8833e+07,0.0703152,
7183.00,233.052,396325,3.64561e+09,1700.58,1.88858e+07,0.0706484,
7214.00,234.635,398008,3.65793e+09,1696.29,1.89384e+07,0.0709652,
7244.00,236.184,399647,3.66989e+09,1692.1,1.89892e+07,0.0712586,
7275.00,237.832,401408,3.68231e+09,1687.78,1.90416e+07,0.0715515,
7305.00,239.387,403028,3.69439e+09,1683.59,1.90922e+07,0.0718259,
7336.00,241.024,404735,3.70691e+09,1679.23,1.91443e+07,0.0721012,
7367.00,242.615,406342,3.71948e+09,1674.84,1.91963e+07,0.0723731,
7395.00,244.015,407705,3.73088e+09,1670.82,1.92431e+07,0.072616,
7426.00,245.558,409184,3.74355e+09,1666.34,1.92948e+07,0.0728827,
7456.00,247.021,410536,3.75585e+09,1661.94,1.93447e+07,0.07314,
7487.00,248.582,412003,3.7686e+09,1657.41,1.93962e+07,0.0734044,
7517.00,250.113,413445,3.78099e+09,1653.03,1.94458e+07,0.073659,
7548.00,251.791,415088,3.79383e+09,1648.54,1.9497e+07,0.0739193,
7579.00,253.469,416716,3.80673e+09,1644.05,1.9548e+07,0.0741795,
7609.00,255.089,418260,3.81926e+09,1639.67,1.95972e+07,0.0744293,
7640.00,256.73,419785,3.83225e+09,1635.12,1.9648e+07,0.0746841,
7670.00,258.259,421139,3.84487e+09,1630.68,1.9697e+07,0.0749301,
7701.00,259.834,422515,3.85795e+09,1626.09,1.97474e+07,0.075184,
7702.00,259.879,422551,3.85837e+09,1625.95,1.97491e+07,0.075192,
7703.00,259.939,422611,3.85879e+09,1625.81,1.97507e+07,0.0752004,
7732.00,261.394,423846,3.87107e+09,1621.48,1.97978e+07,0.0754384,
7761.00,262.842,425065,3.88338e+09,1617.19,1.98447e+07,0.0756749,
7792.00,264.4,426369,3.89658e+09,1612.59,1.98948e+07,0.0759268,
7822.00,265.943,427676,3.90939e+09,1608.15,1.99431e+07,0.0761689,
7853.00,267.531,429008,3.92268e+09,1603.58,1.99928e+07,0.076414,
7883.00,269.055,430267,3.93557e+09,1599.18,2.00409e+07,0.076649,
7914.00,270.635,431572,3.94893e+09,1594.66,2.00904e+07,0.0768882,
7945.00,272.176,432805,3.96233e+09,1590.16,2.01397e+07,0.0771242,
7975.00,273.701,434029,3.97534e+09,1585.78,2.01873e+07,0.0773536,
8006.00,275.256,435250,3.98881e+09,1581.26,2.02364e+07,0.0775877,
8036.00,276.734,436383,4.00189e+09,1576.9,2.02838e+07,0.0778114,
8067.00,278.223,437491,4.01544e+09,1572.45,2.03326e+07,0.0780382,
8098.00,279.785,438702,4.02902e+09,1568,2.03812e+07,0.0782686,
8126.00,281.205,439811,4.04132e+09,1564.02,2.04251e+07,0.0784767,
8157.00,282.807,441076,4.05498e+09,1559.64,2.04735e+07,0.0787049,
8187.00,284.324,442241,4.06823e+09,1555.41,2.05202e+07,0.0789241,
8218.00,285.938,443513,4.08196e+09,1551.08,2.05683e+07,0.0791501,
8248.00,287.473,444692,4.09529e+09,1546.9,2.06148e+07,0.0793694,
8279.00,289.06,445914,4.1091e+09,1542.64,2.06627e+07,0.0795952,
8310.00,290.633,447108,4.12294e+09,1538.39,2.07104e+07,0.0798218,
8340.00,292.156,448252,4.13638e+09,1534.29,2.07565e+07,0.0800427,
8343.00,292.315,448377,4.13772e+09,1533.88,2.07611e+07,0.0800643,
8353.00,292.809,448733,4.14221e+09,1532.51,2.07764e+07,0.0801384,
8371.00,293.677,449345,4.15029e+09,1530.06,2.0804e+07,0.0802699,
8401.00,295.043,450230,4.16379e+09,1525.98,2.08498e+07,0.080491,
8432.00,296.378,451027,4.17776e+09,1521.8,2.08971e+07,0.0807202,
8463.00,297.685,451769,4.19175e+09,1517.61,2.09442e+07,0.0809549,
8490.00,298.806,452389,4.20396e+09,1513.99,2.09851e+07,0.0811627,
